75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,986,986,986,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,986,986,986,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,986,986,986,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,986,986,986,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,986,986,986,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,986,986,986,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,987,75,75,75,75,75,75
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,75,987,987,987,987,987,987,987,987,987,75,75,75
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,75,75
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,1023,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,75,75,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,75,1023,1023,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,1023,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,1023,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,1023,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,1023,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,1023,1023,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,1023,1023,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,1023,1023,987,987,987,987,987,987,987,987,987,987,987,987,987,987
75,75,75,75,75,75,1023,1023,1023,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,75,75,75,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,75,75,75,1023,1023,1023,75,75,1023,1023,987,987,987,987,987,987,987,987,987,987,987,987,987,987
